UE_ID,sat_type,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz
UE_014,LEO,2000.69,7.342,1.811,-82.952,0.01005555,432.895,13.63,57.81,-206.3,6.669,0.0,0.0,41.339,1.33
UE_015,LEO,2121.52,7.155,5.344,-81.002,0.00105707,697.12,14.83,5.95,452.2,7.0717,0.0,0.0,53.704,2.14
UE_016,LEO,2242.54,8.459,4.082,-82.476,0.01007036,595.327,15.45,53.82,139.3,7.4751,0.0,0.0,49.287,1.83
UE_017,LEO,1600.67,12.659,8.597,-80.51,0.00101647,988.839,11.02,10.5,-424.1,5.3356,0.0,0.0,65.09,3.04
UE_018,LEO,2091.27,7.237,3.849,-82.096,0.01003345,577.385,14.66,40.6,-314.8,6.9709,0.0,0.0,48.472,1.78
UE_019,LEO,2373.67,8.768,6.779,-81.793,0.00107983,821.191,16.47,2.33,-332.5,7.9122,0.0,0.0,58.725,2.53
UE_000,LEO,1632.51,10.369,6.418,-81.656,0.00100083,789.288,11.62,1.24,162.1,5.4417,0.0,0.0,57.464,2.43
UE_001,LEO,1326.19,9.2,5.424,-81.416,0.00111884,703.829,9.02,3.28,413.9,4.4206,0.0,0.0,53.984,2.17
UE_002,LEO,1385.02,11.574,6.917,-78.889,0.00111318,833.567,9.76,4.17,-106.6,4.6167,0.0,0.0,59.209,2.56
UE_003,LEO,2478.88,8.538,5.179,-81.14,0.00111087,683.408,17.35,9.51,-404.2,8.2629,0.0,0.0,53.127,2.1
UE_004,LEO,1874.59,-8.262,-11.547,-89.629,0.10008574,31.736,12.84,11.22,-424.7,6.2486,37.23,17.39,0.0,0.1
UE_005,LEO,2548.05,9.103,5.635,-82.098,0.00104806,721.597,17.85,10.64,357.9,8.4935,0.0,0.0,54.721,2.22
UE_006,LEO,2213.9,7.73,4.877,-80.928,0.01008169,658.608,15.56,24.75,-57.7,7.3797,0.0,0.0,52.07,2.03
UE_007,LEO,2306.95,-0.032,-4.425,-85.987,0.10012785,144.501,15.83,41.33,40.2,7.6898,17.97,8.45,19.511,0.44
UE_008,LEO,2141.28,8.369,3.415,-83.175,0.01007463,544.715,15.22,10.85,-232.0,7.1376,0.0,0.0,46.954,1.68
UE_009,LEO,1527.35,10.289,9.453,-81.163,0.00102192,1070.916,10.74,7.16,69.2,5.0912,0.0,0.0,68.084,3.3
UE_010,LEO,2481.36,8.467,4.515,-80.558,0.01014415,629.394,17.37,54.11,454.6,8.2712,0.0,0.0,50.802,1.94
UE_011,LEO,1623.07,9.33,4.738,-81.522,0.01004047,647.33,11.77,21.44,242.9,5.4102,0.0,0.0,51.584,1.99
UE_012,LEO,1889.67,7.948,5.123,-83.836,0.0010965,678.759,12.73,4.85,259.9,6.2989,0.0,0.0,52.93,2.09
UE_013,LEO,1835.1,7.758,4.135,-80.555,0.01000658,599.479,13.18,27.63,-396.8,6.117,0.0,0.0,49.474,1.84
UE_014,LEO,2239.18,7.115,3.996,-83.891,0.01021988,588.661,15.03,31.42,379.1,7.4639,0.0,0.0,48.986,1.81
UE_015,LEO,1771.36,9.386,5.884,-82.328,0.00107084,742.858,12.18,0.43,-135.1,5.9045,0.0,0.0,55.594,2.29
UE_016,LEO,1820.74,10.308,7.618,-81.069,0.0011147,897.321,12.24,14.38,-138.1,6.0691,0.0,0.0,61.664,2.76
UE_017,LEO,2159.95,10.826,4.755,-82.113,0.01006919,648.728,14.76,26.5,-126.4,7.1998,0.0,0.0,51.644,2.0
UE_018,LEO,1465.73,9.434,6.678,-81.524,0.00103521,812.225,10.23,1.2,305.0,4.8858,0.0,0.0,58.372,2.5
UE_019,LEO,2127.88,8.213,3.984,-80.943,0.0100343,587.714,14.21,47.49,-355.8,7.0929,0.0,0.0,48.943,1.81
UE_000,LEO,1541.0,10.041,7.012,-80.71,0.00102301,842.144,10.34,7.49,314.8,5.1367,0.0,0.0,59.543,2.59
UE_001,LEO,2271.22,8.761,5.208,-80.977,0.00113292,685.828,16.01,0.7,443.1,7.5707,0.0,0.0,53.229,2.11
UE_002,LEO,1659.98,10.85,6.341,-81.606,0.00100498,782.514,11.07,0.67,357.6,5.5333,0.0,0.0,57.194,2.41
UE_003,LEO,2401.77,6.733,5.534,-82.673,0.00114308,713.108,16.26,0.33,363.9,8.0059,0.0,0.0,54.37,2.19
UE_004,LEO,1444.3,7.183,3.747,-83.043,0.01009958,569.629,9.64,47.66,-371.5,4.8143,0.0,0.0,48.116,1.75
UE_005,LEO,1533.1,8.89,3.864,-81.728,0.01006882,578.544,10.27,45.05,395.6,5.1103,0.0,0.0,48.525,1.78
UE_006,LEO,1936.52,12.117,8.621,-78.918,0.00110936,991.074,13.69,9.83,-454.1,6.4551,0.0,0.0,65.173,3.05
UE_007,LEO,1918.53,-0.034,-4.082,-86.021,0.10011584,154.624,13.74,7.34,287.3,6.3951,17.97,7.02,20.713,0.48
UE_008,LEO,2296.52,10.129,6.006,-81.156,0.00100269,753.399,15.77,1.98,-341.2,7.6551,0.0,0.0,56.022,2.32
UE_009,LEO,2549.64,6.274,3.312,-83.132,0.01000861,537.061,17.4,42.05,172.5,8.4988,0.0,0.0,46.591,1.65
UE_010,LEO,1886.38,8.23,3.498,-81.689,0.01010626,550.892,12.66,37.85,-243.6,6.2879,0.0,0.0,47.244,1.7
UE_011,LEO,1291.96,11.592,7.215,-80.698,0.0010445,860.485,9.16,0.55,423.4,4.3065,0.0,0.0,60.253,2.65
UE_012,LEO,1655.26,11.086,9.011,-80.397,0.00106469,1028.312,11.49,6.17,-15.1,5.5175,0.0,0.0,66.538,3.16
UE_013,LEO,2047.6,8.813,5.495,-82.173,0.0011089,709.762,14.5,8.43,266.3,6.8253,0.0,0.0,54.231,2.18
UE_014,LEO,2111.28,10.102,5.3,-78.874,0.00106892,693.435,14.29,3.74,-454.2,7.0376,0.0,0.0,53.549,2.13
UE_015,LEO,1832.18,8.048,5.253,-83.008,0.00105293,689.504,12.67,7.8,447.8,6.1073,0.0,0.0,53.384,2.12
UE_016,LEO,1782.39,8.666,6.809,-79.939,0.00104363,823.88,12.55,1.3,253.5,5.9413,0.0,0.0,58.83,2.54
UE_017,LEO,1724.02,7.137,2.701,-82.934,0.01002116,493.103,11.56,49.92,367.6,5.7467,0.0,0.0,44.453,1.52
UE_018,LEO,1330.52,11.597,8.486,-79.269,0.00108732,978.338,9.68,2.77,246.0,4.4351,0.0,0.0,64.702,3.01
UE_019,LEO,1978.92,6.497,1.032,-82.527,0.01010471,384.018,13.52,11.6,-235.3,6.5964,0.0,0.0,38.612,1.18
UE_000,LEO,1695.04,11.42,7.961,-79.212,0.00100385,929.023,12.17,11.55,-386.2,5.6501,0.0,0.0,62.863,2.86
UE_001,LEO,2209.48,5.538,0.965,-82.431,0.01001793,379.975,15.08,36.21,-90.5,7.3649,0.0,0.0,38.377,1.17
UE_002,LEO,1497.83,10.206,3.952,-79.52,0.0100777,585.267,10.09,50.65,-367.2,4.9928,0.0,0.0,48.831,1.8
UE_003,LEO,1714.59,9.452,5.766,-80.95,0.00102915,732.78,12.24,3.39,-447.4,5.7153,0.0,0.0,55.182,2.25
UE_004,LEO,2383.22,8.585,4.214,-80.936,0.01028485,605.632,16.5,39.71,-73.4,7.9441,0.0,0.0,49.75,1.86
UE_005,LEO,1236.76,12.06,5.32,-80.333,0.00111197,695.122,8.51,17.44,-182.9,4.1225,0.0,0.0,53.62,2.14
UE_006,LEO,1452.58,10.755,6.509,-79.515,0.00107081,797.256,10.02,0.7,-419.3,4.8419,0.0,0.0,57.781,2.45
UE_007,LEO,1208.55,5.966,2.443,-82.94,0.0101283,475.189,8.46,12.66,-307.8,4.0285,17.97,4.42,43.551,1.46
UE_008,LEO,2086.44,9.658,4.164,-82.728,0.01004281,601.706,14.12,27.67,87.5,6.9548,0.0,0.0,49.574,1.85
UE_009,LEO,1677.25,11.186,9.036,-80.756,0.00103493,1030.75,11.96,0.19,326.2,5.5908,0.0,0.0,66.627,3.17
UE_010,LEO,1994.63,9.58,6.802,-79.996,0.00100895,823.287,13.45,8.19,231.7,6.6488,0.0,0.0,58.807,2.53
UE_011,LEO,2064.97,9.742,4.98,-81.388,0.01001963,667.038,14.43,31.23,-405.6,6.8832,0.0,0.0,52.431,2.05
UE_012,LEO,1818.86,8.521,5.484,-81.012,0.00100519,708.869,12.24,0.2,446.8,6.0629,0.0,0.0,54.194,2.18
UE_013,LEO,1801.88,8.466,3.432,-81.957,0.01004484,545.914,12.5,41.03,441.4,6.0063,0.0,0.0,47.01,1.68
UE_014,LEO,1263.58,9.34,4.349,-81.191,0.01004525,616.265,8.43,21.28,260.9,4.2119,0.0,0.0,50.223,1.9
UE_015,LEO,1495.73,9.212,7.298,-83.495,0.00129378,868.018,10.3,5.5,334.6,4.9858,0.0,0.0,60.543,2.67
UE_016,LEO,1210.82,12.113,7.073,-79.331,0.00110534,847.638,8.45,17.52,-422.0,4.0361,0.0,0.0,59.756,2.61
UE_017,LEO,2185.14,8.435,2.785,-80.709,0.0100164,499.005,15.37,8.89,-0.8,7.2838,0.0,0.0,44.746,1.54
UE_018,LEO,2406.47,8.563,4.646,-81.749,0.01020034,639.92,16.96,51.55,121.2,8.0216,0.0,0.0,51.262,1.97
UE_019,LEO,2006.06,9.734,6.042,-81.582,0.00100675,756.484,13.79,13.36,-202.8,6.6869,0.0,0.0,56.147,2.33
UE_000,LEO,1361.24,11.507,9.694,-79.608,0.0011143,1094.364,9.88,2.5,56.6,4.5375,0.0,0.0,68.928,3.37
UE_001,LEO,2065.38,7.038,3.335,-81.476,0.01002524,538.752,13.86,50.6,-397.4,6.8846,0.0,0.0,46.672,1.66
UE_002,LEO,1540.64,9.795,6.23,-80.538,0.00103556,772.8,10.67,2.59,-234.5,5.1355,0.0,0.0,56.805,2.38
UE_003,LEO,1634.38,10.822,6.595,-79.991,0.00107012,804.86,11.06,7.99,377.4,5.4479,0.0,0.0,58.082,2.48
UE_004,LEO,1914.68,10.382,6.12,-80.689,0.00110287,763.257,13.67,0.1,298.0,6.3823,0.0,0.0,56.421,2.35
UE_005,LEO,1689.13,7.263,0.823,-80.774,0.0100847,371.521,12.08,17.76,-443.5,5.6304,0.0,0.0,37.88,1.14
UE_006,LEO,1405.02,8.21,3.057,-82.534,0.01013231,518.477,10.13,40.4,412.3,4.6834,0.0,0.0,45.699,1.6
UE_007,LEO,1448.0,6.72,3.729,-83.328,0.01022524,568.278,10.41,46.03,-433.8,4.8267,17.97,5.3,48.053,1.75
UE_008,LEO,1828.47,10.082,4.757,-83.458,0.01022909,648.882,12.83,38.72,-207.3,6.0949,0.0,0.0,51.651,2.0
UE_009,LEO,2409.95,5.654,1.009,-82.15,0.01024398,382.617,16.13,28.88,-330.7,8.0332,0.0,0.0,38.531,1.18
UE_010,LEO,1623.95,11.141,7.704,-79.835,0.00108534,905.271,11.33,15.56,440.5,5.4132,0.0,0.0,61.966,2.79
UE_011,LEO,1634.57,8.659,4.051,-81.86,0.01005531,592.91,11.73,9.14,132.8,5.4486,0.0,0.0,49.178,1.82
UE_012,LEO,2409.95,7.688,3.738,-83.027,0.01009843,568.906,16.57,29.99,-364.0,8.0332,0.0,0.0,48.082,1.75
UE_013,LEO,1976.04,9.796,5.179,-83.014,0.00103968,683.394,13.62,4.71,-439.5,6.5868,0.0,0.0,53.126,2.1
UE_014,LEO,2333.74,6.344,2.284,-83.811,0.01002246,464.348,16.03,13.15,-375.6,7.7791,0.0,0.0,42.995,1.43
UE_015,LEO,1286.62,10.955,6.986,-80.417,0.0011334,839.82,8.92,6.17,259.3,4.2887,0.0,0.0,59.453,2.58
UE_016,LEO,2200.04,8.241,3.303,-80.482,0.01000751,536.446,14.91,28.64,-13.1,7.3335,0.0,0.0,46.562,1.65
UE_017,LEO,1815.19,7.768,2.831,-81.644,0.01001392,502.313,12.47,20.28,-64.3,6.0506,0.0,0.0,44.909,1.55
UE_018,LEO,1772.28,10.533,7.917,-81.017,0.00104012,924.977,12.6,1.19,382.7,5.9076,0.0,0.0,62.71,2.85
UE_019,LEO,2106.23,6.03,3.779,-84.229,0.01006929,572.057,14.72,20.34,184.0,7.0208,0.0,0.0,48.227,1.76
UE_000,LEO,2213.23,6.904,4.799,-82.843,0.01012477,652.283,15.63,23.0,-382.1,7.3774,0.0,0.0,51.798,2.01
UE_001,LEO,2015.84,7.264,3.543,-83.203,0.01021451,554.214,14.41,42.72,353.8,6.7195,0.0,0.0,47.4,1.71
UE_002,LEO,1748.74,6.993,2.303,-81.87,0.01004138,465.581,11.97,25.34,-252.9,5.8291,0.0,0.0,43.059,1.43
UE_003,LEO,2308.33,7.581,4.451,-82.166,0.0100147,624.35,16.22,44.89,-424.4,7.6944,0.0,0.0,50.58,1.92
UE_004,LEO,2159.58,9.502,7.712,-81.807,0.00113698,906.01,14.82,4.51,-75.6,7.1986,0.0,0.0,61.994,2.79
UE_005,LEO,1706.56,9.339,4.337,-80.916,0.01007723,615.281,11.59,56.17,340.9,5.6885,0.0,0.0,50.179,1.89
UE_006,LEO,1880.78,6.356,1.443,-81.846,0.0101104,409.314,12.62,50.6,448.2,6.2693,0.0,0.0,40.049,1.26
UE_007,LEO,1341.6,5.462,0.928,-84.892,0.01005633,377.743,9.83,7.04,-428.4,4.472,17.97,4.91,38.247,1.16
UE_008,LEO,1671.47,7.297,1.586,-82.938,0.01001975,418.397,11.52,13.76,-445.1,5.5716,0.0,0.0,40.552,1.29
UE_009,LEO,2363.88,6.653,3.687,-83.295,0.01007014,565.054,15.92,28.63,-456.8,7.8796,0.0,0.0,47.904,1.74
UE_010,LEO,1775.2,10.264,6.373,-80.405,0.00121179,785.309,12.28,1.96,-403.1,5.9173,0.0,0.0,57.306,2.42
UE_011,LEO,1598.9,10.969,4.76,-78.843,0.0100419,649.068,11.19,21.71,-444.9,5.3297,0.0,0.0,51.659,2.0
UE_012,LEO,2332.07,6.773,3.717,-82.055,0.0100076,567.317,15.91,56.15,89.1,7.7736,0.0,0.0,48.009,1.75
UE_013,LEO,2578.22,8.368,3.447,-81.647,0.01014137,547.093,17.57,33.48,110.4,8.5941,0.0,0.0,47.066,1.68
UE_014,LEO,2552.78,7.419,1.515,-83.026,0.01012361,413.857,17.16,18.5,-422.4,8.5093,0.0,0.0,40.301,1.27
UE_015,LEO,2097.65,9.783,7.392,-82.201,0.00103164,876.625,14.09,24.45,-325.1,6.9922,0.0,0.0,60.874,2.7
UE_016,LEO,2384.25,7.878,4.658,-81.986,0.01012271,640.842,16.66,19.73,-371.0,7.9475,0.0,0.0,51.302,1.97
UE_017,LEO,2467.43,6.551,1.776,-83.252,0.01003617,430.632,17.4,16.99,369.1,8.2248,0.0,0.0,41.217,1.33
UE_018,LEO,1831.58,9.359,6.941,-82.391,0.00108897,835.776,12.26,2.23,366.3,6.1053,0.0,0.0,59.295,2.57
UE_019,LEO,1902.81,5.714,2.222,-84.246,0.01021529,460.14,13.06,6.52,451.8,6.3427,0.0,0.0,42.778,1.42
UE_000,LEO,2503.16,8.22,7.713,-81.896,0.00108385,906.015,17.48,24.24,-391.5,8.3439,0.0,0.0,61.994,2.79
UE_001,LEO,1392.64,9.162,5.626,-81.858,0.00111663,720.853,9.98,10.52,423.7,4.6421,0.0,0.0,54.691,2.22
UE_002,LEO,1394.31,10.135,5.456,-81.601,0.0010992,706.539,9.3,0.42,-418.5,4.6477,0.0,0.0,54.097,2.17
UE_003,LEO,1310.92,8.253,4.9,-82.91,0.01013131,660.447,9.29,44.27,429.8,4.3697,0.0,0.0,52.149,2.03
UE_004,LEO,1938.88,8.48,4.65,-81.985,0.01001976,640.246,13.23,7.58,292.2,6.4629,0.0,0.0,51.276,1.97
UE_005,LEO,1787.76,12.389,7.089,-80.456,0.00105297,849.06,12.03,3.49,-433.8,5.9592,0.0,0.0,59.811,2.61
UE_006,LEO,2467.21,6.077,2.772,-83.571,0.0100187,498.133,16.96,18.06,-263.8,8.224,0.0,0.0,44.703,1.53
UE_007,LEO,1401.01,4.667,1.196,-83.737,0.01004865,394.01,9.58,27.49,187.4,4.67,17.97,5.13,39.187,1.21
UE_008,LEO,2130.12,8.195,1.22,-82.842,0.01001441,395.446,14.27,33.41,234.5,7.1004,0.0,0.0,39.269,1.22
UE_009,LEO,1910.26,6.64,4.24,-81.149,0.01012188,607.69,13.13,30.39,-33.2,6.3675,0.0,0.0,49.841,1.87
UE_010,LEO,2089.94,7.838,5.329,-81.932,0.00103371,695.837,13.95,20.58,-54.3,6.9665,0.0,0.0,53.65,2.14
UE_011,LEO,2303.93,7.019,1.608,-82.858,0.01007068,419.808,15.99,46.66,380.9,7.6798,0.0,0.0,40.629,1.29
UE_012,LEO,2229.26,8.414,4.786,-81.777,0.01007287,651.228,15.41,48.93,398.8,7.4309,0.0,0.0,51.752,2.0
UE_013,LEO,1445.12,7.266,4.178,-81.868,0.01022887,602.81,10.33,39.11,-430.8,4.8171,0.0,0.0,49.623,1.85
UE_014,LEO,2336.1,6.259,1.05,-82.999,0.01009894,385.116,16.03,20.85,177.8,7.787,0.0,0.0,38.676,1.18
UE_015,LEO,1261.33,9.472,5.301,-80.056,0.00103167,693.528,9.34,6.61,405.1,4.2044,0.0,0.0,53.553,2.13
UE_016,LEO,1921.54,7.57,0.979,-82.761,0.01003918,380.816,13.06,45.68,-31.0,6.4051,0.0,0.0,38.426,1.17
UE_017,LEO,1467.54,7.279,2.462,-82.376,0.01005793,476.511,10.65,22.92,343.7,4.8918,0.0,0.0,43.618,1.47
UE_018,LEO,1374.27,9.982,6.009,-79.812,0.00101585,753.614,9.91,0.52,320.2,4.5809,0.0,0.0,56.031,2.32
UE_019,LEO,2452.49,5.902,1.861,-81.881,0.01008629,436.17,16.85,31.87,301.8,8.175,0.0,0.0,41.515,1.34
UE_000,LEO,2494.03,4.192,0.747,-84.779,0.01022764,367.075,17.35,9.26,-55.8,8.3134,0.0,0.0,37.616,1.13
UE_001,LEO,2043.43,8.657,4.864,-80.529,0.01011208,657.556,13.94,9.32,-410.0,6.8114,0.0,0.0,52.025,2.02
UE_002,LEO,2125.29,5.707,0.3,-83.235,0.01009213,341.476,14.59,42.25,429.1,7.0843,0.0,0.0,36.05,1.05
UE_003,LEO,1692.17,11.016,9.231,-80.215,0.00107995,1049.444,11.63,4.76,117.8,5.6406,0.0,0.0,67.307,3.23
UE_004,LEO,2597.41,7.589,2.836,-81.746,0.01006777,502.622,18.26,9.05,457.6,8.658,0.0,0.0,44.925,1.55
UE_005,LEO,2092.52,11.174,6.311,-80.778,0.00101847,779.849,14.63,0.37,346.1,6.9751,0.0,0.0,57.087,2.4
UE_006,LEO,2533.91,6.401,4.7,-83.78,0.01013279,644.225,17.67,6.88,361.5,8.4464,0.0,0.0,51.449,1.98
UE_007,LEO,1294.13,6.382,3.54,-83.26,0.01004361,554.017,9.01,35.63,-422.0,4.3138,17.97,4.74,47.391,1.7
UE_008,LEO,2047.13,8.648,2.94,-82.458,0.01008796,510.066,14.02,46.21,-411.8,6.8238,0.0,0.0,45.29,1.57
UE_009,LEO,2003.49,9.205,7.516,-82.65,0.00105025,887.939,14.01,0.65,-83.9,6.6783,0.0,0.0,61.306,2.73
UE_010,LEO,1549.46,11.252,7.808,-79.918,0.0012165,914.85,10.83,0.21,289.7,5.1649,0.0,0.0,62.328,2.81
UE_011,LEO,1741.78,10.973,7.772,-79.768,0.00105934,911.503,11.87,5.34,-169.9,5.8059,0.0,0.0,62.202,2.8
UE_012,LEO,1824.78,8.069,4.23,-83.01,0.01019664,606.892,13.08,31.52,-10.3,6.0826,0.0,0.0,49.806,1.87
UE_013,LEO,1371.69,12.896,7.793,-79.773,0.00102768,913.424,10.04,10.9,-346.6,4.5723,0.0,0.0,62.274,2.81
UE_014,LEO,1823.16,6.609,2.522,-82.391,0.01002659,480.652,13.0,22.26,236.7,6.0772,0.0,0.0,43.828,1.48
UE_015,LEO,1686.4,10.17,6.356,-79.701,0.001014,783.848,12.13,6.52,177.7,5.6213,0.0,0.0,57.247,2.41
UE_016,LEO,2391.91,8.754,5.927,-81.442,0.00112968,746.569,16.58,20.89,-447.9,7.973,0.0,0.0,55.745,2.3
UE_017,LEO,2311.17,7.714,2.628,-81.33,0.01005779,488.021,15.61,12.5,-25.3,7.7039,0.0,0.0,44.199,1.5
UE_018,LEO,2306.52,7.907,3.415,-81.552,0.01007236,544.706,15.75,48.4,75.6,7.6884,0.0,0.0,46.953,1.68
UE_019,LEO,1972.31,11.797,8.872,-82.001,0.00100784,1015.045,13.46,4.16,-294.3,6.5744,0.0,0.0,66.053,3.12
UE_000,LEO,2599.43,8.669,6.05,-80.376,0.00106732,757.184,18.1,0.87,-454.2,8.6648,0.0,0.0,56.176,2.33
UE_001,LEO,2352.68,7.43,3.41,-81.457,0.01009267,544.317,16.33,29.3,205.9,7.8423,0.0,0.0,46.935,1.67
UE_002,LEO,2152.15,9.999,4.576,-80.74,0.01014005,634.271,15.13,39.55,379.6,7.1738,0.0,0.0,51.016,1.95
UE_003,LEO,1454.75,10.617,9.063,-81.206,0.00111102,1033.32,10.61,7.66,-92.3,4.8492,0.0,0.0,66.721,3.18
UE_004,LEO,1277.58,9.965,5.98,-81.802,0.00106483,751.096,8.68,15.86,300.8,4.2586,0.0,0.0,55.929,2.31
UE_005,LEO,1651.73,6.821,0.715,-83.044,0.01008203,365.168,11.95,53.33,-432.3,5.5058,0.0,0.0,37.502,1.12
UE_006,LEO,2384.31,6.542,1.448,-82.14,0.01003387,409.663,16.45,11.76,461.0,7.9477,0.0,0.0,40.069,1.26
UE_007,LEO,1623.95,0.57,-1.972,-84.034,0.10007509,230.512,10.99,55.85,-93.1,5.4132,17.97,5.95,28.096,0.71
UE_008,LEO,1415.87,11.411,5.838,-80.113,0.00108358,738.945,10.04,3.28,-366.8,4.7196,0.0,0.0,55.434,2.27
UE_009,LEO,2379.54,6.927,4.112,-80.994,0.01020061,597.647,15.89,7.45,-179.4,7.9318,0.0,0.0,49.391,1.84
UE_010,LEO,2098.04,11.238,8.446,-79.357,0.00105925,974.569,14.75,1.57,-212.1,6.9935,0.0,0.0,64.562,3.0
UE_011,LEO,1783.22,8.691,5.003,-80.539,0.00106493,668.893,12.52,6.15,-345.4,5.9441,0.0,0.0,52.511,2.06
UE_012,LEO,1605.54,9.243,7.721,-82.52,0.00101937,906.787,11.51,1.99,-119.7,5.3518,0.0,0.0,62.023,2.79
UE_013,LEO,2158.99,6.792,2.657,-82.124,0.01013655,490.022,14.45,28.74,438.0,7.1966,0.0,0.0,44.299,1.51
UE_014,LEO,1877.95,8.799,4.376,-79.739,0.01010767,618.368,12.83,43.79,434.3,6.2598,0.0,0.0,50.316,1.9
UE_015,LEO,2227.88,7.438,4.7,-81.134,0.01003042,644.222,14.98,25.01,-352.3,7.4263,0.0,0.0,51.449,1.98
UE_016,LEO,1986.31,10.121,4.183,-82.193,0.01003486,603.222,13.51,18.39,413.0,6.621,0.0,0.0,49.642,1.86
UE_017,LEO,1335.54,7.826,1.651,-82.615,0.01007714,422.551,9.52,18.41,418.0,4.4518,0.0,0.0,40.779,1.3
UE_018,LEO,2411.43,4.893,2.063,-82.521,0.01001949,449.487,16.65,21.89,389.0,8.0381,0.0,0.0,42.222,1.38
UE_019,LEO,2268.37,7.356,3.758,-82.514,0.01013905,570.45,15.62,21.66,5.0,7.5612,0.0,0.0,48.153,1.76
UE_000,LEO,1232.45,8.688,5.636,-81.45,0.00103785,721.745,9.18,3.43,-143.0,4.1082,0.0,0.0,54.728,2.22
UE_001,LEO,1501.2,11.888,7.431,-80.658,0.00104688,880.169,10.5,4.71,351.9,5.004,0.0,0.0,61.009,2.71
UE_002,LEO,2435.28,8.303,2.73,-81.495,0.01001215,495.135,16.77,50.75,-380.5,8.1176,0.0,0.0,44.554,1.52
UE_003,LEO,1803.3,7.195,3.303,-82.047,0.01002211,536.41,12.79,24.76,-303.8,6.011,0.0,0.0,46.56,1.65
UE_004,LEO,1760.81,7.488,2.565,-82.56,0.01015681,483.617,12.29,8.97,-192.4,5.8694,0.0,0.0,43.978,1.49
UE_005,LEO,1905.96,7.674,2.66,-82.062,0.0101131,490.22,13.7,41.74,-451.8,6.3532,0.0,0.0,44.309,1.51
UE_006,LEO,1366.34,7.186,3.16,-82.16,0.01000873,525.916,9.9,23.31,-67.6,4.5545,0.0,0.0,46.058,1.62
UE_007,LEO,2514.53,-0.528,-4.431,-86.373,0.1000604,144.345,17.27,32.0,-462.1,8.3818,17.97,9.21,19.492,0.44
UE_008,LEO,1263.42,11.551,5.632,-81.335,0.00105671,721.337,8.9,4.17,323.5,4.2114,0.0,0.0,54.711,2.22
UE_009,LEO,1839.78,9.287,6.251,-82.972,0.00111647,774.664,12.59,0.61,-279.9,6.1326,0.0,0.0,56.88,2.38
UE_010,LEO,2058.3,7.566,3.025,-81.584,0.01004496,516.14,14.46,21.16,389.3,6.861,0.0,0.0,45.586,1.59
UE_011,LEO,1670.92,10.476,8.139,-81.057,0.00101523,945.695,11.85,6.15,-394.4,5.5697,0.0,0.0,63.488,2.91
UE_012,LEO,1619.71,7.833,4.92,-83.155,0.01029214,662.064,11.47,57.91,-408.2,5.399,0.0,0.0,52.218,2.04
UE_013,LEO,2017.18,8.927,5.831,-83.9,0.00110097,738.294,14.14,5.26,-436.3,6.7239,0.0,0.0,55.407,2.27
UE_014,LEO,1237.31,9.268,4.342,-79.969,0.0100057,615.666,9.03,46.91,67.5,4.1244,0.0,0.0,50.196,1.89
UE_015,LEO,2008.69,7.315,4.256,-82.971,0.01006025,608.912,13.56,38.97,-448.4,6.6956,0.0,0.0,49.896,1.87
UE_016,LEO,2067.63,7.129,2.618,-81.274,0.01007684,487.311,14.46,6.7,-383.8,6.8921,0.0,0.0,44.163,1.5
UE_017,LEO,2527.49,5.442,0.537,-83.639,0.01005114,354.889,17.16,13.18,294.5,8.425,0.0,0.0,36.88,1.09
UE_018,LEO,2166.7,8.522,5.49,-81.8,0.00107359,709.406,15.37,12.0,244.6,7.2223,0.0,0.0,54.216,2.18
UE_019,LEO,2421.94,7.454,6.647,-81.974,0.00107518,809.529,16.28,8.63,-459.6,8.0731,0.0,0.0,58.266,2.49
UE_000,LEO,1490.28,11.393,7.825,-82.134,0.00102007,916.396,10.46,7.87,392.3,4.9676,0.0,0.0,62.387,2.82
UE_001,LEO,1639.25,11.836,8.916,-80.529,0.0011281,1019.236,11.27,12.33,395.3,5.4642,0.0,0.0,66.207,3.14
UE_002,LEO,1696.0,7.063,2.181,-81.486,0.01006564,457.332,11.95,42.44,-443.9,5.6533,0.0,0.0,42.632,1.41
UE_003,LEO,2054.11,9.464,6.036,-81.534,0.00104834,755.96,14.25,20.53,426.8,6.847,0.0,0.0,56.126,2.33
UE_004,LEO,1514.81,8.855,4.451,-82.528,0.01004236,624.326,10.39,16.19,-74.8,5.0494,0.0,0.0,50.579,1.92
UE_005,LEO,2186.98,11.112,5.044,-80.42,0.00114122,672.269,15.51,17.08,418.5,7.2899,0.0,0.0,52.654,2.07
UE_006,LEO,2313.57,8.25,5.205,-80.726,0.00114323,685.58,16.1,0.91,455.2,7.7119,0.0,0.0,53.219,2.11
UE_007,LEO,1731.57,2.191,-0.823,-83.717,0.10025896,282.678,12.5,48.45,-55.9,5.7719,17.97,6.34,32.12,0.87
UE_008,LEO,1606.63,9.977,5.303,-80.817,0.00103532,693.723,11.06,1.04,432.8,5.3554,0.0,0.0,53.561,2.13
UE_009,LEO,1819.33,9.034,6.338,-79.675,0.00103508,782.27,12.33,1.89,451.3,6.0644,0.0,0.0,57.184,2.41
