UE_ID,network_type,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UE_004,LEO,1153.0,9.271,4.771,-86.064,0.00131,650.003,10.687,8.0,2818.1,3.84,0.0,0.0,51.7,2.0,6.478514250492882,2.882728704012713,2.1972245773362196
UE_005,LEO,1503.5,8.636,2.136,-86.682,0.00176,454.338,19.024,9.0,4492.7,5.01,0.0,0.0,42.48,1.4,6.12104000031201,2.754487331939092,2.302585092994046
UE_006,LEO,1795.2,8.187,4.687,-86.906,0.00172,643.206,15.968,14.0,-3771.7,5.98,0.0,0.0,51.4,1.98,6.4680185507314025,2.764471552839954,2.70805020110221
UE_007,LEO,1631.8,6.535,2.335,-86.132,0.00188,467.804,23.879,8.0,0.0,5.44,0.0,0.0,43.17,1.44,6.15018477064961,2.7258421505053123,2.1972245773362196
UE_008,LEO,1255.4,7.385,1.085,-86.707,0.00178,387.225,14.369,5.0,312.6,4.18,0.0,0.0,38.8,1.19,5.9615850684552525,2.7495799974471202,1.791759469228055
UE_009,LEO,964.6,9.291,7.191,-84.454,0.00014,858.304,6.43,1.1,-3901.8,3.22,0.0,0.0,60.17,2.64,6.756122759260048,3.853871961219659,0.7419373447293773
UE_010,LEO,849.8,10.785,7.185,-83.708,0.000188,857.743,5.665,2.5,-2448.4,2.83,0.0,0.0,60.15,2.64,6.755469692120513,3.725842148426243,1.252762968495368
UE_011,LEO,821.4,12.04,6.84,-84.98,0.000112,826.714,7.476,1.9,-3391.0,2.74,0.0,0.0,58.94,2.54,6.718667684089249,3.950781973452189,1.0647107369924282
UE_012,LEO,925.6,11.872,8.472,-83.464,0.000117,976.967,16.171,2.7,3407.2,3.09,0.0,0.0,64.65,3.01,6.885475927134244,3.9318141345419195,1.308332819650179
UE_013,LEO,1183.5,9.719,4.519,-84.641,0.00118,629.727,9.89,14.0,4383.1,3.95,0.0,0.0,50.82,1.94,6.446873122329962,2.9281179923258285,2.70805020110221
UE_014,LEO,1570.9,7.22,1.22,-86.69,0.00149,395.439,15.472,7.0,4186.0,5.24,0.0,0.0,39.27,1.22,5.982522183085523,2.8268137312962534,2.0794415416798357
UE_015,LEO,1817.2,7.131,3.831,-86.234,0.00125,576.007,25.115,9.0,-2845.1,6.06,0.0,0.0,48.41,1.77,6.357854398150282,2.903089986644508,2.302585092994046
UE_016,LEO,1623.7,6.659,1.359,-86.17,0.00197,404.095,15.825,7.0,-1901.9,5.41,0.0,0.0,39.76,1.24,6.004121607501025,2.705533773617953,2.0794415416798357
UE_017,LEO,1268.6,7.127,1.627,-86.237,0.0011,420.995,17.458,12.0,0.0,4.23,0.0,0.0,40.69,1.3,6.044993465624588,2.9586073144469616,2.5649493574615367
UE_018,LEO,983.7,10.461,6.761,-85.77,0.000187,819.603,8.558,2.0,-2927.4,3.28,0.0,0.0,58.66,2.52,6.710039435862968,3.7281583911410707,1.0986122886681096
UE_019,LEO,832.6,12.637,7.537,-83.681,0.000122,889.887,5.551,1.8,2698.9,2.78,0.0,0.0,61.38,2.74,6.792217595634502,3.913640165765461,1.0296194171811583
UE_000,LEO,952.9,10.573,6.673,-84.413,0.000183,811.812,6.353,0.8,-4048.0,3.18,0.0,0.0,58.36,2.5,6.7004998404947615,3.7375489078963766,0.5877866649021191
UE_001,LEO,828.1,11.378,6.378,-84.611,0.000166,785.786,5.521,1.6,-1979.8,2.76,0.0,0.0,57.32,2.42,6.66795629276229,3.7798919093437133,0.9555114450274365
UE_002,LEO,807.6,12.47,7.27,-83.965,0.000104,865.505,19.384,0.7,-3659.2,2.69,0.0,0.0,60.45,2.66,6.764467879479462,3.9829666565253112,0.5306282510621704
UE_003,LEO,906.7,11.316,8.716,-83.542,0.000141,1000.112,12.045,1.6,-1741.0,3.02,0.0,0.0,65.51,3.08,6.9088666611681,3.8507808842645175,0.9555114450274365
UE_004,LEO,1176.8,10.152,6.452,-84.024,0.000145,792.23,19.845,2.3,-307.6,3.92,0.0,0.0,57.58,2.44,6.676113217413029,3.838631994769891,1.1939224684724346
UE_005,LEO,1606.9,6.409,0.209,-87.795,0.00151,336.438,15.713,14.0,-4652.5,5.36,0.0,0.0,35.73,1.04,5.821381789733288,2.821023052419218,2.70805020110221
UE_006,LEO,1753.4,6.496,3.196,-86.652,0.00176,528.57,12.69,11.0,-4161.3,5.84,0.0,0.0,46.19,1.63,6.272065356492644,2.754487331939092,2.4849066497880004
UE_007,LEO,1671.3,7.621,3.121,-85.789,0.00149,523.136,18.142,13.0,4655.8,5.57,0.0,0.0,45.92,1.61,6.26175119263058,2.8268137312962534,2.639057329615259
UE_008,LEO,1265.6,7.74,1.44,-86.03,0.00111,409.164,14.437,6.0,547.1,4.22,0.0,0.0,40.04,1.26,6.01655707971968,2.954677020822086,1.9459101490553132
UE_009,LEO,942.1,9.051,5.851,-84.775,0.000115,740.036,6.28,2.0,-2660.3,3.14,0.0,0.0,55.48,2.28,6.608049207111923,3.9393021558699144,1.0986122886681096
UE_010,LEO,834.1,10.424,5.424,-85.588,0.000129,703.836,13.561,0.4,3077.5,2.78,0.0,0.0,53.98,2.17,6.557965151637608,3.8894102863341273,0.33647223662121295
UE_011,LEO,830.2,12.359,7.359,-84.321,0.000145,873.561,12.535,0.7,-3734.5,2.77,0.0,0.0,60.76,2.69,6.773722046171176,3.838631994769891,0.5306282510621704
UE_012,LEO,935.9,9.696,6.596,-85.652,0.000186,804.943,6.239,2.5,211.5,3.12,0.0,0.0,58.09,2.48,6.692013020402902,3.7304870534471672,1.252762968495368
UE_013,LEO,1181.7,9.528,4.928,-85.936,0.001,662.723,11.878,7.0,3175.4,3.94,0.0,0.0,52.25,2.04,6.497864893762676,2.9999999995657056,2.0794415416798357
UE_014,LEO,1583.1,6.382,0.482,-86.509,0.00146,351.733,15.554,8.0,-4077.3,5.28,0.0,0.0,36.69,1.08,5.86571139680053,2.835647143918101,2.1972245773362196
UE_015,LEO,1773.9,8.042,4.542,-86.779,0.00184,631.579,17.826,6.0,4275.8,5.91,0.0,0.0,50.9,1.94,6.449805113987942,2.7351821767544338,1.9459101490553132
UE_016,LEO,1615.6,8.483,3.683,-86.358,0.00123,564.784,19.771,14.0,3472.9,5.39,0.0,0.0,47.89,1.74,6.3382123799239665,2.9100948882075173,2.70805020110221
UE_017,LEO,1234.7,9.178,3.278,-86.411,0.00168,534.574,8.231,6.0,3611.1,4.12,0.0,0.0,46.47,1.64,6.283339068949414,2.7746907180156284,1.9459101490553132
UE_018,LEO,962.4,9.006,5.706,-85.297,0.000128,727.685,18.416,0.3,3315.5,3.21,0.0,0.0,54.97,2.24,6.591241539861653,3.892790026959206,0.26236426446749106
UE_019,LEO,828.1,10.078,5.778,-84.661,0.000199,733.812,5.521,1.6,3488.0,2.76,0.0,0.0,55.22,2.26,6.599614684182036,3.701146921407909,0.9555114450274365
UE_000,LEO,957.8,10.739,8.139,-85.531,0.000144,945.623,9.385,0.2,-3842.1,3.19,0.0,0.0,63.49,2.91,6.852900914662707,3.8416375048888165,0.18232155679395462
UE_001,LEO,829.8,12.663,7.263,-83.168,0.000176,864.865,12.532,0.8,3736.7,2.77,0.0,0.0,60.42,2.66,6.7637290072649625,3.754487329718268,0.5877866649021191
UE_002,LEO,810.7,10.941,5.441,-84.93,0.000146,705.211,16.405,2.5,3511.5,2.7,0.0,0.0,54.04,2.17,6.559914059696964,3.835647141240943,1.252762968495368
UE_003,LEO,918.7,11.824,7.924,-83.988,0.000134,925.616,19.125,1.8,-3991.4,3.06,0.0,0.0,62.73,2.85,6.831539240262779,3.872895198394189,1.0296194171811583
UE_004,LEO,1171.7,9.977,5.377,-85.212,0.000164,699.878,7.812,1.0,2830.9,3.91,0.0,0.0,53.82,2.15,6.552333834798507,3.785156149304165,0.6931471805599453
UE_005,LEO,1557.6,7.261,1.861,-86.869,0.00174,436.152,10.384,5.0,4424.6,5.19,0.0,0.0,41.51,1.34,6.0802809607050765,2.759450751467806,1.791759469228055
UE_006,LEO,1842.5,6.968,2.968,-87.116,0.00155,512.065,24.283,12.0,-4674.5,6.14,0.0,0.0,45.39,1.58,6.240402542797308,2.8096683015495185,2.5649493574615367
UE_007,LEO,1576.0,7.604,2.304,-87.098,0.00165,465.66,15.506,10.0,-809.1,5.25,0.0,0.0,43.06,1.43,6.1456009411189125,2.782516055522885,2.3978952727983707
UE_008,LEO,1197.0,8.054,1.554,-85.873,0.00193,416.341,9.98,14.0,-1442.0,3.99,0.0,0.0,40.44,1.28,6.033903633430225,2.714442690767203,2.70805020110221
UE_009,LEO,930.8,10.133,6.833,-84.633,0.00017,826.098,7.205,2.7,-351.2,3.1,0.0,0.0,58.92,2.54,6.717923188607644,3.7695510760670525,1.308332819650179
UE_010,LEO,824.0,11.116,6.616,-84.042,0.000107,806.758,8.493,0.9,-3189.8,2.75,0.0,0.0,58.16,2.48,6.694262508710035,3.9706162182559637,0.6418538861723948
UE_011,LEO,816.2,10.989,5.589,-85.105,0.000133,717.74,5.441,0.5,0.0,2.72,0.0,0.0,54.56,2.21,6.577499678971295,3.8761483557675422,0.4054651081081644
UE_012,LEO,930.7,10.234,6.734,-84.083,0.000182,817.221,18.205,2.9,1574.4,3.1,0.0,0.0,58.57,2.51,6.707132471262239,3.739928609628692,1.3609765531356006
UE_013,LEO,1176.6,9.853,4.853,-84.573,0.00113,656.643,19.844,12.0,3818.3,3.92,0.0,0.0,51.99,2.02,6.488662230898587,2.946921556132249,2.5649493574615367
UE_014,LEO,1616.4,6.481,1.081,-86.56,0.00146,386.97,11.776,7.0,-1674.8,5.39,0.0,0.0,38.78,1.19,5.9609280170463315,2.835647143918101,2.0794415416798357
UE_015,LEO,1801.5,6.671,3.571,-87.665,0.00127,556.315,12.01,12.0,-4583.8,6.01,0.0,0.0,47.5,1.71,6.3231306096986515,2.896196278702079,2.5649493574615367
UE_016,LEO,1545.7,6.399,1.599,-86.501,0.00147,419.202,23.305,9.0,81.1,5.15,0.0,0.0,40.6,1.29,6.040735548037841,2.8326826649563857,2.302585092994046
UE_017,LEO,1215.8,9.465,2.965,-85.668,0.0012,511.845,17.105,8.0,4229.2,4.05,0.0,0.0,45.38,1.57,6.239973655266486,2.920818753590463,2.1972245773362196
UE_018,LEO,920.7,10.909,8.209,-83.745,0.000165,952.237,20.138,2.9,-2732.0,3.07,0.0,0.0,63.73,2.93,6.85986356108895,3.782516053154006,1.3609765531356006
UE_019,LEO,831.6,10.046,4.746,-84.577,0.00138,647.989,5.544,6.0,586.4,2.77,0.0,0.0,51.61,1.99,6.47541576740791,2.8601209132840575,1.9459101490553132
UE_000,LEO,932.2,11.423,8.323,-85.089,0.000154,962.932,17.215,1.8,-1510.7,3.11,0.0,0.0,64.13,2.96,6.871020752703437,3.812479276343443,1.0296194171811583
UE_001,LEO,821.6,11.039,6.139,-83.981,0.000109,764.837,19.477,2.0,-3707.5,2.74,0.0,0.0,56.48,2.35,6.640969353363111,3.9625734980750233,1.0986122886681096
UE_002,LEO,823.1,10.625,5.425,-84.988,0.000135,703.905,12.487,1.3,-3715.6,2.74,0.0,0.0,53.99,2.17,6.558063041959383,3.869666228287998,0.832909122935104
UE_003,LEO,968.7,11.162,7.362,-85.119,0.000143,873.881,14.458,2.9,-3447.7,3.23,0.0,0.0,60.77,2.69,6.774087877108776,3.8446639594979137,1.3609765531356006
UE_004,LEO,1220.0,7.645,2.145,-85.377,0.00198,454.977,20.133,10.0,1226.7,4.07,0.0,0.0,42.51,1.4,6.122442369645826,2.703334809519128,2.3978952727983707
UE_005,LEO,1594.6,8.447,2.947,-86.477,0.00179,510.546,19.63,11.0,-1971.9,5.32,0.0,0.0,45.31,1.57,6.237437512921882,2.7471469687774843,2.4849066497880004
UE_006,LEO,1814.4,6.338,3.738,-86.431,0.00172,568.947,23.096,12.0,-4134.3,6.05,0.0,0.0,48.08,1.75,6.345543374049319,2.764471552839954,2.5649493574615367
UE_007,LEO,1604.3,7.817,2.617,-86.291,0.00199,487.256,13.695,13.0,-4359.2,5.35,0.0,0.0,44.16,1.5,6.190839858467764,2.701146923372055,2.639057329615259
UE_008,LEO,1219.6,7.747,2.447,-86.026,0.00177,475.484,9.13,7.0,-465.2,4.07,0.0,0.0,43.57,1.46,6.166434144356311,2.7520267333928294,2.0794415416798357
UE_009,LEO,937.9,10.481,7.581,-84.66,0.000128,893.895,18.253,2.6,-422.9,3.13,0.0,0.0,61.53,2.75,6.7967063929567555,3.892790026959206,1.2809338454620645
UE_010,LEO,810.5,11.043,6.143,-85.179,0.000189,765.217,18.403,0.8,2260.1,2.7,0.0,0.0,56.5,2.35,6.64146541943884,3.7235381935289014,0.5877866649021191
UE_011,LEO,817.2,10.679,5.979,-84.46,0.000183,751.079,9.448,1.7,1562.2,2.72,0.0,0.0,55.93,2.31,6.622841371623629,3.7375489078963766,0.9932517730102834
UE_012,LEO,948.1,11.008,7.408,-85.496,0.000133,878.01,6.32,1.7,212.9,3.16,0.0,0.0,60.93,2.7,6.778796274184742,3.8761483557675422,0.9932517730102834
UE_013,LEO,1228.6,8.506,4.806,-85.847,0.00111,652.787,18.191,10.0,2983.2,4.1,0.0,0.0,51.82,2.01,6.482781610335925,2.954677020822086,2.3978952727983707
UE_014,LEO,1620.2,6.27,-0.73,-86.765,0.095,287.232,24.801,57.0,3581.1,5.4,0.0,0.0,32.44,0.88,5.663765711405767,1.0222763947065807,4.060443010546419
UE_015,LEO,1848.0,7.054,4.154,-85.673,0.00154,600.955,12.32,12.0,4612.5,6.16,0.0,0.0,49.54,1.85,6.4001826916842735,2.8124792788815274,2.5649493574615367
UE_016,LEO,1535.2,8.333,4.033,-85.934,0.00161,591.494,10.234,7.0,-4485.3,5.12,0.0,0.0,49.11,1.82,6.384340746375734,2.7931741236984022,2.0794415416798357
UE_017,LEO,1155.1,10.261,3.661,-85.37,0.00151,563.076,7.7,9.0,2877.8,3.85,0.0,0.0,47.81,1.73,6.335188994192904,2.821023052419218,2.302585092994046
UE_018,LEO,929.7,9.541,7.141,-86.129,0.00018,853.8,14.198,1.2,490.8,3.1,0.0,0.0,59.99,2.63,6.750867523444993,3.7447274924839467,0.7884573603642702
UE_019,LEO,815.1,11.299,5.899,-84.05,0.000192,744.17,17.434,2.4,257.3,2.72,0.0,0.0,55.65,2.29,6.613612380268119,3.7166987690345,1.2237754316221157
UE_000,LEO,927.7,9.957,6.057,-84.922,0.000124,757.737,6.185,1.9,3903.0,3.09,0.0,0.0,56.2,2.33,6.631655208783766,3.90657831133539,1.0647107369924282
UE_001,LEO,814.1,12.008,6.608,-83.696,0.000119,806.05,16.428,0.9,3684.3,2.71,0.0,0.0,58.13,2.48,6.693385624219289,3.924453034957936,0.6418538861723948
UE_002,LEO,842.6,11.648,5.448,-85.176,0.000103,705.864,5.617,1.6,3757.4,2.81,0.0,0.0,54.07,2.17,6.56083828529926,3.9871627710783764,0.9555114450274365
UE_003,LEO,961.6,9.012,6.812,-84.994,0.000119,824.153,18.411,1.4,-2741.1,3.21,0.0,0.0,58.84,2.54,6.715568823685567,3.924453034957936,0.8754687373538999
UE_004,LEO,1231.6,9.492,4.292,-84.354,0.0015,611.75,15.21,10.0,-311.2,4.11,0.0,0.0,50.02,1.88,6.417957022408222,2.823908740654789,2.3978952727983707
UE_005,LEO,1614.1,8.088,1.388,-85.056,0.00134,405.881,12.76,9.0,-4468.5,5.38,0.0,0.0,39.86,1.25,6.008520759397883,2.872895201311092,2.302585092994046
UE_006,LEO,1824.8,5.212,2.612,-87.894,0.0016,486.887,12.165,12.0,1539.7,6.08,0.0,0.0,44.14,1.5,6.190083821662549,2.795880017072641,2.5649493574615367
UE_007,LEO,1501.8,6.542,1.242,-86.829,0.00161,396.796,10.012,7.0,4510.8,5.01,0.0,0.0,39.35,1.22,5.9859393110651435,2.7931741236984022,2.0794415416798357
UE_008,LEO,1194.1,8.868,3.368,-85.866,0.00121,541.186,12.961,5.0,3871.5,3.98,0.0,0.0,46.79,1.67,6.295609116000847,2.917214629324629,1.791759469228055
UE_009,LEO,925.6,11.872,9.072,-84.664,0.000102,1034.192,11.171,1.0,3978.4,3.09,0.0,0.0,66.75,3.18,6.942342195741505,3.9913998239802932,0.6931471805599453
UE_010,LEO,813.2,10.117,4.817,-85.941,0.00196,653.713,14.421,12.0,128.5,2.71,0.0,0.0,51.86,2.01,6.484196971672699,2.7077439284219453,2.5649493574615367
UE_011,LEO,848.9,9.692,5.392,-85.754,0.000133,701.153,11.66,0.1,-2596.0,2.83,0.0,0.0,53.87,2.16,6.554151328996388,3.8761483557675422,0.09531017980432487
UE_012,LEO,949.6,10.996,7.996,-84.702,0.000158,932.354,6.331,0.5,-4071.4,3.17,0.0,0.0,62.99,2.87,6.838784550107179,3.8013429102968783,0.4054651081081644
UE_013,LEO,1281.1,9.573,4.373,-85.313,0.00177,618.148,14.54,5.0,235.6,4.27,0.0,0.0,50.31,1.9,6.428344339420891,2.7520267333928294,1.791759469228055
UE_014,LEO,1675.2,7.21,1.71,-87.295,0.001,426.354,12.168,9.0,-4380.3,5.58,0.0,0.0,40.99,1.31,6.057612709577582,2.9999999995657056,2.302585092994046
UE_015,LEO,1864.9,6.713,3.013,-87.044,0.00178,515.299,23.433,11.0,-4719.1,6.22,0.0,0.0,45.55,1.59,6.246686055025312,2.7495799974471202,2.4849066497880004
UE_016,LEO,1513.0,6.905,1.505,-86.148,0.00193,413.218,22.087,7.0,4633.6,5.04,0.0,0.0,40.27,1.27,6.026392405284265,2.714442690767203,2.0794415416798357
UE_017,LEO,1163.0,10.02,4.72,-84.69,0.00166,645.884,10.754,5.0,-1137.5,3.88,0.0,0.0,51.52,1.99,6.472166989400427,2.779891911698322,1.791759469228055
UE_018,LEO,919.7,11.817,8.017,-83.892,0.000133,934.23,16.131,1.2,-3762.1,3.07,0.0,0.0,63.06,2.87,6.840792488343092,3.8761483557675422,0.7884573603642702
UE_019,LEO,819.5,12.658,7.858,-84.671,0.000178,919.487,13.463,2.4,129.3,2.73,0.0,0.0,62.5,2.83,6.8249028778140355,3.749579995251249,1.2237754316221157
UE_000,LEO,891.9,11.533,8.733,-84.934,0.000179,1001.709,5.946,1.2,-3740.5,2.97,0.0,0.0,65.56,3.08,6.910460616255031,3.747146966593881,0.7884573603642702
UE_001,LEO,808.8,12.859,8.159,-84.27,0.000124,947.568,5.392,2.9,-3140.9,2.7,0.0,0.0,63.56,2.92,6.854953478950803,3.90657831133539,1.3609765531356006
UE_002,LEO,829.3,9.767,3.667,-85.616,0.00191,563.584,5.529,10.0,2690.5,2.76,0.0,0.0,47.84,1.73,6.336089176771012,2.7189666325248933,2.3978952727983707
UE_003,LEO,978.7,10.494,6.494,-85.353,0.000121,795.964,17.525,2.5,-1613.9,3.26,0.0,0.0,57.73,2.45,6.680809508384853,3.9172146260943395,1.252762968495368
UE_004,LEO,1261.3,7.159,3.159,-85.721,0.00117,525.856,20.409,6.0,-4332.9,4.2,0.0,0.0,46.06,1.62,6.266927266421422,2.9318141378826463,1.9459101490553132
UE_005,LEO,1722.8,8.178,2.278,-85.811,0.00132,463.935,11.485,12.0,4154.4,5.74,0.0,0.0,42.97,1.43,6.141897610870293,2.879426068465139,2.5649493574615367
UE_006,LEO,1785.4,6.312,3.312,-86.344,0.00115,537.104,21.903,5.0,1691.7,5.95,0.0,0.0,46.59,1.65,6.28805185003028,2.939302159268741,1.791759469228055
UE_007,LEO,1573.1,6.713,2.913,-87.144,0.00109,508.113,18.487,11.0,-808.9,5.24,0.0,0.0,45.19,1.56,6.2326699958405705,2.962573501660941,2.4849066497880004
UE_008,LEO,1144.4,7.916,1.816,-85.142,0.00191,433.172,7.629,9.0,4332.1,3.81,0.0,0.0,41.35,1.33,6.073440768953062,2.7189666325248933,2.302585092994046
UE_009,LEO,904.7,10.732,6.732,-84.634,0.000153,817.043,6.031,0.9,1225.7,3.02,0.0,0.0,58.56,2.51,6.706914902458302,3.8153085663438753,0.6418538861723948
UE_010,LEO,816.5,11.486,6.986,-84.857,0.000139,839.798,13.443,0.7,641.4,2.72,0.0,0.0,59.45,2.58,6.734351440872947,3.8569851966214843,0.5306282510621704
UE_011,LEO,854.4,11.445,7.745,-84.078,0.000179,909.006,13.696,2.0,3493.2,2.85,0.0,0.0,62.11,2.8,6.813451192895752,3.747146966593881,1.0986122886681096
UE_012,LEO,993.0,9.899,7.099,-84.651,0.000179,849.934,15.62,2.2,1284.7,3.31,0.0,0.0,59.85,2.62,6.74633456974908,3.747146966593881,1.1631508098056809
UE_013,LEO,1281.7,8.271,3.971,-85.065,0.00177,586.707,8.545,7.0,-2113.4,4.27,0.0,0.0,48.9,1.81,6.376228524386534,2.7520267333928294,2.0794415416798357
UE_014,LEO,1622.5,6.263,0.763,-87.569,0.00131,367.977,10.817,8.0,-4657.7,5.41,0.0,0.0,37.67,1.13,5.910734311474587,2.882728704012713,2.1972245773362196
UE_015,LEO,1844.1,7.964,5.464,-86.518,0.000172,707.184,24.294,0.7,2294.6,6.15,0.0,0.0,54.12,2.18,6.562703946934591,3.764471550567483,0.5306282510621704
UE_016,LEO,1562.8,7.145,2.945,-85.528,0.00172,510.4,16.419,6.0,-3989.6,5.21,0.0,0.0,45.31,1.57,6.237152062857086,2.764471552839954,1.9459101490553132
UE_017,LEO,1112.9,7.882,1.882,-86.059,0.00134,437.525,7.419,14.0,4169.6,3.71,0.0,0.0,41.59,1.35,6.083416822729844,2.872895201311092,2.70805020110221
UE_018,LEO,888.4,11.561,8.861,-84.52,0.00019,1013.922,14.923,1.6,882.6,2.96,0.0,0.0,66.01,3.12,6.922567041232343,3.7212463967614107,0.9555114450274365
UE_019,LEO,806.0,12.386,8.386,-83.207,0.00012,968.891,10.373,0.2,-1309.2,2.69,0.0,0.0,64.35,2.98,6.8771836940492985,3.9208187503332543,0.18232155679395462
UE_000,LEO,897.6,9.888,6.688,-84.156,0.000195,813.086,18.984,2.5,-2791.7,2.99,0.0,0.0,58.41,2.5,6.702066011527506,3.709965386410331,1.252762968495368
UE_001,LEO,806.7,11.879,7.079,-84.561,0.000188,848.14,5.378,1.9,884.6,2.69,0.0,0.0,59.78,2.61,6.744224072599071,3.725842148426243,1.0647107369924282
UE_002,LEO,834.8,10.318,3.918,-85.641,0.00124,582.67,6.565,9.0,-3532.5,2.78,0.0,0.0,48.71,1.79,6.369335754623707,2.9065783144875272,2.302585092994046
UE_003,LEO,985.4,8.549,4.849,-86.625,0.00128,656.314,6.569,14.0,-2493.5,3.28,0.0,0.0,51.97,2.02,6.48816183429723,2.892790030012839,2.70805020110221
UE_004,LEO,1272.9,9.708,5.608,-85.746,0.000111,719.363,14.486,1.8,2642.0,4.24,0.0,0.0,54.63,2.21,6.5797552516274544,3.9546770173007797,1.0296194171811583
UE_005,LEO,1728.1,7.364,0.664,-86.818,0.00127,362.211,11.52,6.0,-4034.3,5.76,0.0,0.0,37.32,1.11,5.894983932612129,2.896196278702079,1.9459101490553132
UE_006,LEO,1831.3,7.996,4.896,-85.102,0.00118,660.121,12.209,6.0,2293.4,6.1,0.0,0.0,52.14,2.03,6.49393687907478,2.9281179923258285,1.9459101490553132
UE_007,LEO,1447.2,7.729,4.129,-85.636,0.001,598.953,9.648,12.0,-3421.4,4.82,0.0,0.0,49.45,1.84,6.396851318814597,2.9999999995657056,2.5649493574615367
UE_008,LEO,1110.0,8.598,1.698,-86.501,0.00198,425.536,19.4,11.0,-2167.1,3.7,0.0,0.0,40.94,1.31,6.055696771341445,2.703334809519128,2.4849066497880004
UE_009,LEO,881.8,12.215,9.315,-83.393,0.000105,1057.569,17.878,2.7,1399.5,2.94,0.0,0.0,67.6,3.25,6.964673275035157,3.978810696793924,1.308332819650179
UE_010,LEO,816.0,11.791,7.591,-85.105,0.000136,894.789,19.44,0.5,2221.8,2.72,0.0,0.0,61.57,2.75,6.797704894171126,3.8664610884364405,0.4054651081081644
UE_011,LEO,844.4,10.232,5.432,-84.784,0.000136,704.471,12.63,2.9,2174.9,2.81,0.0,0.0,54.01,2.17,6.558865664849145,3.8664610884364405,1.3609765531356006
UE_012,LEO,1007.0,9.207,6.607,-85.997,0.000118,805.938,16.714,1.7,2957.4,3.36,0.0,0.0,58.12,2.48,6.6932468375614205,3.928117989013413,0.9932517730102834
UE_013,LEO,1309.2,9.155,4.355,-85.623,0.00163,616.707,8.728,8.0,3834.7,4.36,0.0,0.0,50.24,1.9,6.426014234999631,2.787812395329604,2.1972245773362196
UE_014,LEO,1716.8,7.894,1.994,-86.253,0.00154,444.917,21.446,12.0,4447.3,5.72,0.0,0.0,41.98,1.37,6.1001328360468525,2.8124792788815274,2.5649493574615367
UE_015,LEO,1827.9,7.404,4.904,-87.198,0.00157,660.811,22.186,6.0,1224.2,6.09,0.0,0.0,52.16,2.03,6.49498001668513,2.8041003473141455,1.9459101490553132
UE_016,LEO,1461.8,9.178,3.678,-84.911,0.00135,564.368,19.745,10.0,4593.5,4.87,0.0,0.0,47.87,1.74,6.337476846558415,2.8696662311832943,2.3978952727983707
UE_017,LEO,1085.9,10.531,3.731,-84.534,0.00115,568.422,17.239,10.0,-2529.2,3.62,0.0,0.0,48.06,1.75,6.344621811259466,2.939302159268741,2.3978952727983707
UE_018,LEO,905.3,9.227,6.427,-86.286,0.000146,790.06,18.035,1.0,3210.1,3.02,0.0,0.0,57.49,2.43,6.6733738182411235,3.835647141240943,0.6931471805599453
UE_019,LEO,812.6,11.322,6.222,-83.539,0.000118,772.137,10.418,1.5,3553.8,2.71,0.0,0.0,56.78,2.38,6.650456264449093,3.928117989013413,0.9162907318741551
UE_000,LEO,878.8,12.239,8.739,-83.781,0.000124,1002.309,5.859,1.5,-3340.2,2.93,0.0,0.0,65.59,3.08,6.911058816289021,3.90657831133539,0.9162907318741551
UE_001,LEO,806.6,10.78,6.08,-85.11,0.000145,759.761,5.377,2.5,3514.3,2.69,0.0,0.0,56.28,2.34,6.6343192480875945,3.838631994769891,1.252762968495368
UE_002,LEO,853.4,12.453,6.053,-83.973,0.000128,757.464,17.689,0.7,-2136.5,2.84,0.0,0.0,56.19,2.33,6.631295335565984,3.892790026959206,0.5306282510621704
UE_003,LEO,1018.4,9.435,7.135,-86.083,0.000109,853.193,6.789,0.3,-1298.4,3.39,0.0,0.0,59.97,2.63,6.750157163571634,3.9625734980750233,0.26236426446749106
UE_004,LEO,1365.4,9.43,4.83,-85.685,0.00196,654.804,11.103,9.0,-4359.5,4.55,0.0,0.0,51.91,2.01,6.485861963812502,2.7077439284219453,2.302585092994046
UE_005,LEO,1744.0,7.321,2.221,-86.14,0.00181,460.054,17.627,7.0,4079.5,5.81,0.0,0.0,42.77,1.42,6.1335151727961215,2.7423214248908736,2.0794415416798357
UE_006,LEO,1800.1,6.175,2.675,-86.313,0.00198,491.26,20.001,8.0,-3281.4,6.0,0.0,0.0,44.36,1.51,6.19900703219354,2.703334809519128,2.1972245773362196
UE_007,LEO,1428.8,7.694,3.194,-86.553,0.00124,528.455,19.525,6.0,4524.7,4.76,0.0,0.0,46.18,1.63,6.2718481755942666,2.9065783144875272,1.9459101490553132
UE_008,LEO,1100.0,10.653,3.853,-85.674,0.00183,577.649,13.333,13.0,972.1,3.67,0.0,0.0,48.48,1.78,6.36069607613222,2.737548910032251,2.639057329615259
UE_009,LEO,889.6,11.151,7.251,-84.224,0.000156,863.751,17.931,1.3,0.0,2.97,0.0,0.0,60.38,2.66,6.762441604220195,3.8068753988615995,0.832909122935104
