UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type
UE_012,1.3282,29.932,27.718,-55.083,7.75e-06,128.943,1.28,0.76,-69.9,0.0044,0.0,0.0,100.0,9.21,169.1,11.4,UAV
UE_013,0.9679,36.955,35.576,-53.093,1.74e-06,165.458,1.8,0.16,-82.1,0.0032,0.0,0.0,100.0,11.82,263.2,14.93,UAV
UE_014,2.1522,23.328,18.773,-58.973,1.289e-05,87.574,1.62,0.1,-75.8,0.0072,0.0,0.0,100.0,6.26,441.1,11.36,UAV
UE_015,1.9406,24.602,21.429,-56.903,1.149e-05,99.803,1.39,0.13,36.5,0.0065,0.0,0.0,100.0,7.13,415.6,17.43,UAV
UE_016,1.338,27.563,25.196,-56.015,1.616e-05,117.241,1.38,0.72,106.8,0.0045,0.0,0.0,100.0,8.37,213.8,17.42,UAV
UE_017,0.5682,42.571,38.736,-49.077,6.84e-06,180.152,1.37,0.11,-48.7,0.0019,0.0,0.0,100.0,12.87,345.5,10.99,UAV
UE_018,1.7604,26.438,24.772,-56.123,2.11e-05,115.275,1.35,0.1,-48.1,0.0059,0.0,0.0,100.0,8.23,317.0,19.52,UAV
UE_019,1.3493,29.696,25.438,-54.268,1.051e-05,118.364,1.78,0.55,-52.7,0.0045,0.0,0.0,100.0,8.45,434.8,14.43,UAV
UE_000,0.72,32.998,31.221,-53.518,1.288e-05,145.217,1.49,0.52,3.8,0.0024,0.0,0.0,100.0,10.37,135.5,10.99,UAV
UE_001,1.1912,31.21,28.553,-53.071,1.232e-05,132.82,1.37,0.67,140.9,0.004,0.0,0.0,100.0,9.49,303.0,19.78,UAV
UE_002,0.5535,44.934,40.575,-46.942,1.209e-05,188.704,1.77,1.52,74.9,0.0018,0.0,0.0,100.0,13.48,313.1,11.9,UAV
UE_003,0.8026,41.439,40.154,-48.778,9.57e-06,186.747,1.58,0.91,105.1,0.0027,0.0,0.0,100.0,13.34,463.5,14.55,UAV
UE_004,1.2283,31.208,28.857,-54.563,2.47e-06,134.232,1.72,0.33,-55.2,0.0041,0.0,0.0,100.0,9.59,305.6,15.97,UAV
UE_005,0.9813,34.051,30.546,-52.556,5e-06,142.077,1.51,0.57,-39.5,0.0033,0.0,0.0,100.0,10.15,361.8,12.44,UAV
UE_006,1.5202,27.569,25.616,-57.575,8.46e-06,119.187,1.2,0.8,-29.1,0.0051,0.0,0.0,100.0,8.51,152.0,10.69,UAV
UE_007,0.5489,42.374,39.588,-48.546,5.01e-06,184.113,1.3,0.62,-64.8,0.0018,0.0,0.0,100.0,13.15,258.3,12.16,UAV
UE_008,0.4421,41.867,38.146,-48.458,2.87e-06,177.411,1.01,0.1,-44.7,0.0015,0.0,0.0,100.0,12.67,192.1,11.48,UAV
UE_009,0.6174,43.374,41.782,-48.5,5.05e-06,194.317,1.12,0.99,147.8,0.0021,0.0,0.0,100.0,13.88,481.2,18.58,UAV
UE_010,1.6324,26.864,23.164,-55.373,1.623e-05,107.825,1.61,0.1,5.6,0.0054,0.0,0.0,100.0,7.7,232.9,12.51,UAV
UE_011,2.0173,25.376,20.85,-57.443,2.135e-05,97.134,1.72,1.18,-77.7,0.0067,0.0,0.0,100.0,6.94,448.0,10.26,UAV
UE_012,1.277,27.964,27.845,-57.466,2.299e-05,129.533,1.17,0.14,75.9,0.0043,0.0,0.0,100.0,9.25,168.1,12.38,UAV
UE_013,0.8664,37.14,35.127,-50.308,1.411e-05,163.372,1.48,0.26,-57.9,0.0029,0.0,0.0,100.0,11.67,260.5,10.52,UAV
UE_014,2.0288,25.751,21.652,-55.278,1.17e-05,100.835,1.71,0.41,-30.8,0.0068,0.0,0.0,100.0,7.2,438.2,17.46,UAV
UE_015,1.9534,26.452,24.245,-57.485,7.69e-06,112.834,1.47,0.1,31.7,0.0065,0.0,0.0,100.0,8.06,440.5,15.13,UAV
UE_016,1.1447,27.87,26.314,-56.147,1.217e-05,122.425,1.71,2.76,119.2,0.0038,0.0,0.0,100.0,8.74,202.1,19.45,UAV
UE_017,0.4313,46.629,42.399,-45.978,8.23e-06,197.185,1.42,1.49,82.7,0.0014,0.0,0.0,100.0,14.08,338.9,18.67,UAV
UE_018,1.78,26.877,26.206,-56.365,8.09e-06,121.924,1.44,1.27,-48.4,0.0059,0.0,0.0,100.0,8.71,337.6,19.64,UAV
UE_019,1.4114,30.382,27.332,-54.434,8.57e-06,127.15,1.45,0.45,-51.1,0.0047,0.0,0.0,100.0,9.08,437.4,14.02,UAV
UE_000,0.6617,34.448,31.017,-52.648,7.81e-06,144.268,1.08,0.25,6.6,0.0022,0.0,0.0,100.0,10.3,130.8,19.1,UAV
UE_001,1.1264,32.935,30.931,-53.809,1.25e-06,143.866,1.26,0.1,114.6,0.0038,0.0,0.0,100.0,10.28,313.9,16.08,UAV
UE_002,0.4125,45.934,39.511,-48.617,8.6e-06,183.754,1.3,0.95,102.8,0.0014,0.0,0.0,100.0,13.13,287.9,16.33,UAV
UE_003,0.8546,40.844,39.323,-49.602,6.71e-06,182.881,1.41,0.1,144.1,0.0028,0.0,0.0,100.0,13.06,462.0,19.95,UAV
UE_004,1.3374,28.39,24.232,-54.301,9.77e-06,112.772,1.64,0.66,-55.5,0.0045,0.0,0.0,100.0,8.06,329.0,16.05,UAV
UE_005,0.9705,33.866,29.904,-53.336,1.86e-06,139.095,1.7,0.1,-58.8,0.0032,0.0,0.0,100.0,9.94,345.7,18.53,UAV
UE_006,1.5447,25.642,23.361,-55.381,7.41e-06,108.737,1.42,1.29,46.8,0.0051,0.0,0.0,100.0,7.77,135.8,17.21,UAV
UE_007,0.6278,38.224,34.779,-50.612,8.99e-06,161.755,1.41,0.98,-65.5,0.0021,0.0,0.0,100.0,11.55,242.2,12.28,UAV
UE_008,0.3034,45.369,40.722,-46.617,4.93e-06,189.389,1.39,1.0,55.1,0.001,0.0,0.0,100.0,13.53,111.4,14.16,UAV
UE_009,0.5665,42.987,42.076,-48.392,1.05e-05,195.686,1.14,1.36,132.4,0.0019,0.0,0.0,100.0,13.98,479.9,16.65,UAV
UE_010,1.6626,29.618,25.929,-53.455,2.98e-06,120.638,1.76,0.1,8.7,0.0055,0.0,0.0,100.0,8.62,222.2,19.23,UAV
UE_011,2.0354,23.201,18.671,-57.781,1.229e-05,87.107,1.68,0.55,-82.9,0.0068,0.0,0.0,100.0,6.22,441.1,10.93,UAV
UE_012,1.3551,30.873,29.309,-54.526,2.2e-06,136.332,1.54,0.18,-111.0,0.0045,0.0,0.0,100.0,9.74,169.5,18.12,UAV
UE_013,0.7176,37.05,34.261,-50.384,2.11e-06,159.347,1.11,1.04,-85.9,0.0024,0.0,0.0,100.0,11.38,256.6,15.62,UAV
UE_014,1.9386,24.446,22.02,-59.003,1.564e-05,102.537,1.69,3.0,-23.9,0.0065,0.0,0.0,100.0,7.32,435.9,13.54,UAV
UE_015,1.985,22.623,22.625,-58.794,1.881e-05,105.33,1.88,1.65,39.1,0.0066,0.0,0.0,100.0,7.52,471.1,18.68,UAV
UE_016,0.9859,30.785,28.669,-53.955,1.676e-05,133.357,1.53,1.95,98.1,0.0033,0.0,0.0,100.0,9.53,192.5,16.0,UAV
UE_017,0.5167,45.456,40.202,-45.895,8.77e-06,186.97,1.21,0.11,-53.7,0.0017,0.0,0.0,100.0,13.35,343.2,12.13,UAV
UE_018,1.7663,26.721,24.982,-57.19,7.72e-06,116.246,1.34,2.84,27.3,0.0059,0.0,0.0,100.0,8.3,326.0,11.08,UAV
UE_019,1.5044,31.859,28.568,-55.721,1.5e-06,132.887,1.74,1.64,-64.3,0.005,0.0,0.0,100.0,9.49,440.6,17.63,UAV
UE_000,0.6551,35.752,30.904,-50.975,1.84e-05,143.739,1.74,0.14,6.3,0.0022,0.0,0.0,100.0,10.27,126.3,18.45,UAV
UE_001,1.0818,34.799,31.713,-51.793,1.346e-05,147.499,1.03,0.31,115.0,0.0036,0.0,0.0,100.0,10.54,324.9,16.14,UAV
UE_002,0.2791,51.303,47.649,-44.396,5.77e-06,221.603,1.24,0.22,121.5,0.0009,0.0,0.0,100.0,15.83,258.1,19.29,UAV
UE_003,0.9049,36.646,34.901,-51.936,1.334e-05,162.319,1.28,0.23,85.3,0.003,0.0,0.0,100.0,11.59,461.1,11.8,UAV
UE_004,1.4359,30.03,27.88,-55.334,4.49e-06,129.694,1.79,0.1,-46.3,0.0048,0.0,0.0,100.0,9.26,348.6,13.4,UAV
UE_005,0.9888,36.289,33.512,-50.641,1.9e-06,155.862,1.13,1.31,-49.7,0.0033,0.0,0.0,100.0,11.13,332.1,15.66,UAV
UE_006,1.521,28.824,27.063,-55.847,2.96e-06,125.899,1.68,0.25,-44.4,0.0051,0.0,0.0,100.0,8.99,151.2,16.33,UAV
UE_007,0.7181,37.87,34.182,-51.196,1.135e-05,158.979,1.31,2.17,-64.8,0.0024,0.0,0.0,100.0,11.36,226.4,12.15,UAV
UE_008,0.4376,42.218,36.22,-47.975,4.46e-06,168.451,1.7,0.49,-53.3,0.0015,0.0,0.0,100.0,12.03,189.5,13.7,UAV
UE_009,0.6132,40.017,40.955,-50.863,5.03e-06,190.469,1.05,0.1,-124.6,0.002,0.0,0.0,100.0,13.6,481.1,15.68,UAV
UE_010,1.6911,28.02,23.98,-55.377,1.153e-05,111.603,1.62,2.8,5.2,0.0056,0.0,0.0,100.0,7.97,215.8,11.57,UAV
UE_011,2.0149,25.251,20.6,-56.302,2.64e-06,95.979,1.45,0.16,96.4,0.0067,0.0,0.0,100.0,6.86,449.2,12.72,UAV
UE_012,1.2913,30.006,28.501,-54.847,4.65e-06,132.579,1.69,0.55,88.4,0.0043,0.0,0.0,100.0,9.47,168.4,14.42,UAV
UE_013,0.6138,40.605,37.913,-50.146,1.67e-06,176.325,1.26,2.14,-61.3,0.002,0.0,0.0,100.0,12.59,253.9,11.14,UAV
UE_014,1.8344,27.309,24.496,-55.707,1.243e-05,113.997,1.61,0.4,-29.6,0.0061,0.0,0.0,100.0,8.14,433.1,16.78,UAV
UE_015,1.897,24.202,22.499,-56.894,3.52e-06,104.747,1.55,1.22,-74.8,0.0063,0.0,0.0,100.0,7.48,461.9,10.45,UAV
UE_016,0.8862,34.391,31.844,-53.049,1.064e-05,148.11,1.2,0.32,61.8,0.003,0.0,0.0,100.0,10.58,186.4,10.08,UAV
UE_017,0.6079,44.815,41.385,-46.871,7.35e-06,192.469,1.3,0.46,-50.4,0.002,0.0,0.0,100.0,13.75,347.3,11.37,UAV
UE_018,1.7784,25.695,23.821,-57.326,1.16e-06,110.866,1.17,0.31,-24.8,0.0059,0.0,0.0,100.0,7.92,336.5,10.08,UAV
UE_019,1.5872,28.991,24.348,-56.39,1.653e-05,113.307,1.46,0.48,-50.3,0.0053,0.0,0.0,100.0,8.09,443.1,13.8,UAV
UE_000,0.6986,33.078,29.755,-51.819,1.11e-05,138.401,1.07,0.77,6.3,0.0023,0.0,0.0,100.0,9.89,121.8,18.33,UAV
UE_001,1.0589,31.05,27.367,-54.416,1.226e-05,127.313,1.02,0.52,132.6,0.0035,0.0,0.0,100.0,9.09,337.5,18.62,UAV
UE_002,0.2451,51.051,45.406,-43.452,2.54e-05,211.169,1.52,0.75,121.0,0.0008,0.0,0.0,100.0,15.08,228.5,19.21,UAV
UE_003,0.8409,41.446,40.022,-49.53,4.92e-06,186.131,1.38,2.09,-113.6,0.0028,0.0,0.0,100.0,13.3,462.3,15.73,UAV
UE_004,1.522,26.142,22.861,-58.622,1.98e-06,106.424,1.3,0.27,-38.5,0.0051,0.0,0.0,100.0,7.6,364.8,11.15,UAV
UE_005,1.0391,36.044,31.427,-53.89,4.97e-06,146.172,1.76,0.75,-57.2,0.0035,0.0,0.0,100.0,10.44,316.4,18.01,UAV
UE_006,1.5505,25.627,24.568,-58.169,3.25e-06,114.327,1.77,0.16,52.2,0.0052,0.0,0.0,100.0,8.17,133.1,19.2,UAV
UE_007,0.8189,31.202,28.753,-52.552,3.22e-06,133.751,1.48,0.1,-66.3,0.0027,0.0,0.0,100.0,9.55,210.1,12.43,UAV
UE_008,0.3009,42.962,39.403,-48.539,6.52e-06,183.252,1.31,1.31,54.3,0.001,0.0,0.0,100.0,13.09,109.9,13.96,UAV
UE_009,0.571,42.919,40.983,-48.068,2.39e-06,190.602,1.46,0.74,106.0,0.0019,0.0,0.0,100.0,13.61,480.0,13.33,UAV
UE_010,1.7255,26.256,23.297,-57.574,7.63e-06,108.44,1.83,0.76,5.0,0.0058,0.0,0.0,100.0,7.75,209.6,11.14,UAV
UE_011,2.0369,26.466,22.165,-57.043,8.51e-06,103.204,1.75,0.22,-102.3,0.0068,0.0,0.0,100.0,7.37,440.6,13.49,UAV
UE_012,1.3736,27.086,25.981,-56.752,1.348e-05,120.882,1.14,0.88,-111.2,0.0046,0.0,0.0,100.0,8.63,169.8,18.15,UAV
UE_013,0.5057,41.202,37.42,-47.176,1.338e-05,174.032,1.69,0.15,-65.8,0.0017,0.0,0.0,100.0,12.43,250.9,11.97,UAV
UE_014,1.7414,27.054,23.467,-56.658,2.3e-06,109.231,1.71,0.1,-29.2,0.0058,0.0,0.0,100.0,7.8,430.3,16.56,UAV
UE_015,1.7744,27.777,27.4,-57.649,3.68e-06,127.467,1.7,0.4,-106.9,0.0059,0.0,0.0,100.0,9.1,448.8,14.94,UAV
UE_016,0.7434,33.364,32.944,-54.122,1.739e-05,153.222,1.51,0.45,88.8,0.0025,0.0,0.0,100.0,10.94,177.7,14.49,UAV
UE_017,0.4798,46.765,43.869,-46.315,6.34e-06,204.022,1.78,0.69,72.5,0.0016,0.0,0.0,100.0,14.57,341.4,16.35,UAV
UE_018,1.7616,25.434,23.231,-57.865,1.115e-05,108.134,1.07,0.21,40.1,0.0059,0.0,0.0,100.0,7.72,319.5,16.27,UAV
UE_019,1.6814,29.528,26.33,-55.995,1.33e-06,122.5,1.26,1.29,-52.6,0.0056,0.0,0.0,100.0,8.75,445.7,14.42,UAV
UE_000,0.7433,33.848,30.292,-52.745,9.34e-06,140.9,1.28,0.61,3.6,0.0025,0.0,0.0,100.0,10.06,119.3,10.56,UAV
UE_001,1.0636,32.627,28.393,-52.992,2.047e-05,132.077,1.76,1.05,103.4,0.0035,0.0,0.0,100.0,9.43,347.4,14.52,UAV
UE_002,0.2869,48.708,44.653,-45.087,1.76e-06,207.667,1.77,0.15,67.8,0.001,0.0,0.0,100.0,14.83,211.9,10.77,UAV
UE_003,0.9069,38.284,36.913,-51.773,1.81e-06,171.677,1.42,0.48,116.6,0.003,0.0,0.0,100.0,12.26,461.1,16.15,UAV
UE_004,1.6471,25.483,23.719,-56.167,7.09e-06,110.397,1.82,2.1,-53.7,0.0055,0.0,0.0,100.0,7.89,387.5,15.54,UAV
UE_005,1.0994,33.297,27.889,-53.279,8.8e-06,129.738,1.59,1.48,-46.0,0.0037,0.0,0.0,100.0,9.27,303.9,14.5,UAV
UE_006,1.5277,30.719,29.113,-54.448,4.09e-06,135.418,1.15,0.11,-36.0,0.0051,0.0,0.0,100.0,9.67,145.6,13.22,UAV
UE_007,0.9096,32.499,30.082,-54.821,9.9e-06,139.921,1.82,0.36,-56.6,0.003,0.0,0.0,100.0,9.99,196.2,10.62,UAV
UE_008,0.4324,39.448,35.956,-51.379,2.253e-05,167.228,1.46,0.73,-52.3,0.0014,0.0,0.0,100.0,11.94,186.5,13.43,UAV
UE_009,0.6068,44.515,42.546,-47.491,1.02e-06,197.871,1.4,1.53,-93.2,0.002,0.0,0.0,100.0,14.13,481.0,11.73,UAV
UE_010,1.7792,26.039,22.94,-56.061,3.9e-06,106.79,1.15,1.62,6.5,0.0059,0.0,0.0,100.0,7.63,201.6,14.39,UAV
UE_011,2.0146,25.69,22.289,-57.662,3.36e-06,103.78,1.38,0.41,104.1,0.0067,0.0,0.0,100.0,7.41,449.3,13.73,UAV
UE_012,1.311,29.374,26.475,-55.285,1.09e-06,123.175,1.72,0.82,82.0,0.0044,0.0,0.0,100.0,8.8,168.8,13.38,UAV
UE_013,0.3691,47.241,44.439,-43.914,4e-06,206.673,1.09,1.16,-90.6,0.0012,0.0,0.0,100.0,14.76,246.8,16.47,UAV
UE_014,1.6587,26.541,21.229,-57.795,4.05e-06,98.883,1.66,0.37,-29.6,0.0055,0.0,0.0,100.0,7.06,427.5,16.78,UAV
UE_015,1.6436,31.367,29.421,-56.119,7.47e-06,136.849,1.8,0.56,-118.6,0.0055,0.0,0.0,100.0,9.77,434.3,16.57,UAV
UE_016,0.6128,37.766,34.622,-52.327,7e-06,161.022,1.13,0.77,81.7,0.002,0.0,0.0,100.0,11.5,169.6,13.33,UAV
UE_017,0.5843,42.139,38.556,-49.619,1.63e-06,179.317,1.63,3.0,-59.8,0.0019,0.0,0.0,100.0,12.81,346.2,13.5,UAV
UE_018,1.7751,26.16,23.822,-57.534,4.02e-06,110.875,1.86,0.94,-34.3,0.0059,0.0,0.0,100.0,7.92,334.1,13.92,UAV
UE_019,1.7728,25.971,22.242,-58.549,1.012e-05,103.563,1.72,0.78,-47.8,0.0059,0.0,0.0,100.0,7.4,448.1,13.1,UAV
UE_000,0.8457,28.546,27.48,-57.094,3.25e-06,127.839,1.75,0.37,6.2,0.0028,0.0,0.0,100.0,9.13,114.9,18.13,UAV
UE_001,1.0948,35.946,32.629,-51.148,8.62e-06,151.761,1.48,0.1,123.9,0.0036,0.0,0.0,100.0,10.84,359.2,17.39,UAV
UE_002,0.4015,41.983,35.392,-49.555,4.92e-06,164.604,1.33,0.61,103.6,0.0013,0.0,0.0,100.0,11.76,186.5,16.46,UAV
UE_003,0.8495,38.846,36.815,-52.537,2.161e-05,171.222,1.2,1.49,-98.4,0.0028,0.0,0.0,100.0,12.23,462.1,13.63,UAV
UE_004,1.8105,25.724,21.791,-57.581,9.85e-06,101.475,1.22,1.07,-67.3,0.006,0.0,0.0,100.0,7.25,415.9,19.48,UAV
UE_005,1.1574,26.197,21.752,-57.776,2.376e-05,101.298,1.77,1.23,-36.1,0.0039,0.0,0.0,100.0,7.24,294.0,11.38,UAV
UE_006,1.4348,26.781,25.821,-57.215,1.926e-05,120.14,1.76,0.24,-64.7,0.0048,0.0,0.0,100.0,8.58,145.3,11.01,UAV
UE_007,1.0775,30.14,28.061,-53.519,1.314e-05,130.536,1.31,1.8,-100.4,0.0036,0.0,0.0,100.0,9.32,171.6,18.84,UAV
UE_008,0.2602,48.569,46.131,-45.683,8.53e-06,214.54,1.34,0.13,68.8,0.0009,0.0,0.0,100.0,15.32,85.8,17.66,UAV
UE_009,0.5712,43.917,43.64,-48.27,1.9e-06,202.955,1.7,0.1,92.4,0.0019,0.0,0.0,100.0,14.5,480.0,11.62,UAV
UE_010,1.8604,24.981,22.165,-58.857,1.072e-05,103.207,1.41,0.34,8.2,0.0062,0.0,0.0,100.0,7.37,191.6,18.09,UAV
UE_011,2.0377,25.759,22.917,-57.572,5.36e-06,106.681,1.23,0.1,-106.9,0.0068,0.0,0.0,100.0,7.62,440.4,14.11,UAV
UE_012,1.2686,30.633,29.352,-53.687,8.57e-06,136.532,1.68,0.78,83.7,0.0042,0.0,0.0,100.0,9.75,192.5,14.44,UAV
UE_013,0.2755,50.239,46.736,-44.599,1.026e-05,217.357,1.28,1.19,-79.7,0.0009,0.0,0.0,100.0,15.53,243.1,14.49,UAV
UE_014,1.5847,31.606,29.771,-54.841,1.028e-05,138.476,1.76,3.0,-31.9,0.0053,0.0,0.0,100.0,9.89,424.5,18.09,UAV
UE_015,1.5407,33.35,33.149,-52.579,6.93e-06,154.177,1.9,0.85,-97.9,0.0051,0.0,0.0,100.0,11.01,422.3,13.68,UAV
UE_016,0.4714,40.906,37.067,-50.592,2.066e-05,172.393,1.35,0.46,89.6,0.0016,0.0,0.0,100.0,12.31,160.8,14.62,UAV
UE_017,0.4672,46.4,42.548,-47.284,4.31e-06,197.88,1.74,0.18,67.7,0.0016,0.0,0.0,100.0,14.13,340.8,15.27,UAV
UE_018,1.6795,26.878,25.694,-55.7,6.83e-06,119.55,1.24,1.58,57.5,0.0056,0.0,0.0,100.0,8.54,325.0,18.01,UAV
UE_019,1.8939,26.63,22.816,-55.471,2.4e-06,106.217,1.51,1.04,-59.9,0.0063,0.0,0.0,100.0,7.59,451.1,16.41,UAV
UE_000,0.9199,32.64,31.814,-53.499,1.397e-05,147.97,1.77,3.0,3.8,0.0031,0.0,0.0,100.0,10.57,112.2,11.03,UAV
UE_001,1.1345,33.683,30.597,-52.346,6.78e-06,142.316,1.25,0.19,91.6,0.0038,0.0,0.0,100.0,10.17,368.0,12.85,UAV
UE_002,0.5658,41.725,37.747,-48.828,1.802e-05,175.552,1.4,0.71,120.0,0.0019,0.0,0.0,100.0,12.54,157.0,19.05,UAV
UE_003,0.9365,32.642,30.721,-51.867,7.24e-06,142.89,1.41,1.65,140.6,0.0031,0.0,0.0,100.0,10.21,460.7,19.46,UAV
UE_004,1.9272,27.157,24.83,-56.56,1.324e-05,115.545,1.06,0.1,-46.6,0.0064,0.0,0.0,100.0,8.25,435.6,13.5,UAV
UE_005,1.2457,30.255,25.328,-53.584,5.23e-06,117.854,1.9,0.18,-47.7,0.0042,0.0,0.0,100.0,8.42,280.9,15.02,UAV
UE_006,1.3226,30.998,29.392,-55.697,5.45e-06,136.717,1.85,0.35,-80.8,0.0044,0.0,0.0,100.0,9.77,144.9,13.75,UAV
UE_007,1.2471,29.42,27.875,-56.74,1.206e-05,129.67,1.72,0.13,-98.0,0.0042,0.0,0.0,100.0,9.26,147.6,18.39,UAV
UE_008,0.3706,44.626,40.253,-45.96,5e-06,187.206,1.75,1.74,-44.3,0.0012,0.0,0.0,100.0,13.37,150.7,11.38,UAV
UE_009,0.6296,40.391,39.848,-48.124,8.51e-06,185.323,1.64,0.1,-134.9,0.0021,0.0,0.0,100.0,13.24,481.4,16.96,UAV
UE_010,1.9352,22.521,20.783,-59.292,2.658e-05,96.824,1.24,0.82,6.5,0.0065,8.17,0.38,100.0,6.92,183.5,14.49,UAV
UE_011,2.0096,25.049,20.361,-55.614,1.987e-05,94.876,1.67,0.74,139.1,0.0067,0.0,0.0,100.0,6.78,452.0,18.35,UAV
UE_012,1.2406,30.585,29.177,-53.929,6.51e-06,135.719,1.27,0.55,88.5,0.0041,0.0,0.0,100.0,9.69,217.7,15.28,UAV
UE_013,0.2399,54.994,51.345,-41.555,7.82e-06,238.789,1.38,0.58,-71.6,0.0008,0.0,0.0,100.0,17.06,239.9,13.01,UAV
UE_014,1.529,29.52,25.326,-55.957,1.967e-05,117.844,1.11,0.1,-31.6,0.0051,0.0,0.0,100.0,8.42,421.5,17.94,UAV
UE_015,1.407,32.675,29.31,-53.473,6.77e-06,136.335,1.02,0.44,-136.4,0.0047,0.0,0.0,100.0,9.74,405.6,19.05,UAV
UE_016,0.3292,46.405,43.987,-47.024,1.059e-05,204.569,1.13,1.47,92.9,0.0011,0.0,0.0,100.0,14.61,151.7,15.15,UAV
UE_017,0.5762,45.507,39.57,-48.5,4.49e-06,184.029,1.22,0.36,-63.3,0.0019,0.0,0.0,100.0,13.14,345.9,14.29,UAV
UE_018,1.6145,26.971,23.203,-56.191,2.48e-06,108.007,1.09,0.24,45.2,0.0054,0.0,0.0,100.0,7.71,317.9,14.17,UAV
UE_019,1.7052,27.835,24.64,-56.451,5.02e-06,114.663,1.48,1.3,11.7,0.0057,0.0,0.0,100.0,8.19,414.6,19.75,UAV
UE_000,1.0318,28.894,24.021,-55.581,1.872e-05,111.796,1.51,0.46,5.2,0.0034,0.0,0.0,100.0,7.99,108.5,15.07,UAV
UE_001,1.1917,34.748,32.526,-52.271,1.198e-05,151.278,1.58,0.12,99.1,0.004,0.0,0.0,100.0,10.81,377.4,13.9,UAV
UE_002,0.7499,34.57,31.797,-52.815,3.04e-06,147.891,1.02,0.24,124.7,0.0025,0.0,0.0,100.0,10.56,126.5,19.81,UAV
UE_003,0.8552,40.812,38.591,-50.434,1.023e-05,179.476,1.67,1.14,-129.2,0.0029,0.0,0.0,100.0,12.82,462.0,17.89,UAV
UE_004,2.0709,26.837,23.566,-56.603,8.47e-06,109.686,1.68,0.1,-56.3,0.0069,0.0,0.0,100.0,7.83,459.3,16.28,UAV
UE_005,1.3334,28.574,23.443,-57.476,1.127e-05,109.119,1.5,1.84,-42.3,0.0044,0.0,0.0,100.0,7.79,269.4,13.33,UAV
UE_006,1.1827,29.564,28.08,-56.78,6.29e-06,130.623,1.71,1.05,-106.6,0.0039,0.0,0.0,100.0,9.33,144.4,18.14,UAV
UE_007,1.3694,26.525,24.092,-58.071,2.515e-05,112.123,1.58,2.86,-43.5,0.0046,0.0,0.0,100.0,8.01,167.6,14.65,UAV
UE_008,0.5493,37.702,34.866,-51.884,9.1e-06,162.159,1.7,1.52,-70.5,0.0018,0.0,0.0,100.0,11.58,254.0,18.11,UAV
UE_009,0.5768,45.227,45.89,-47.682,2.52e-06,213.42,1.04,0.98,115.9,0.0019,0.0,0.0,100.0,15.24,480.2,14.58,UAV
UE_010,2.003,23.646,20.732,-59.249,3.021e-05,96.589,1.85,0.15,5.4,0.0067,0.0,0.0,100.0,6.9,176.9,11.99,UAV
UE_011,2.0316,24.092,22.102,-56.184,1.134e-05,102.912,1.5,0.63,-114.9,0.0068,0.0,0.0,100.0,7.35,442.4,15.15,UAV
UE_012,1.2313,29.145,26.417,-55.611,1.475e-05,122.902,1.18,0.1,72.6,0.0041,0.0,0.0,100.0,8.78,238.3,12.53,UAV
UE_013,0.2729,51.258,48.86,-45.08,6.1e-06,227.235,1.78,0.32,-74.6,0.0009,0.0,0.0,100.0,16.23,236.5,13.57,UAV
UE_014,1.5003,31.581,29.206,-53.886,3.52e-06,135.853,1.34,1.69,-23.5,0.005,0.0,0.0,100.0,9.7,419.2,13.32,UAV
UE_015,1.2886,32.178,30.689,-53.593,1.32e-06,142.745,1.81,1.18,-135.2,0.0043,0.0,0.0,100.0,10.2,389.0,18.89,UAV
UE_016,0.2107,53.77,50.693,-43.295,3.293e-05,235.756,1.45,0.1,85.0,0.0007,0.0,0.0,100.0,16.84,143.3,13.87,UAV
UE_017,0.4624,47.178,43.683,-45.102,6.68e-06,203.158,1.47,2.67,66.4,0.0015,0.0,0.0,100.0,14.51,340.5,14.98,UAV
UE_018,1.5467,27.303,23.864,-55.429,7.68e-06,111.069,1.08,0.69,57.5,0.0052,0.0,0.0,100.0,7.93,308.8,18.01,UAV
UE_019,1.5536,28.877,26.413,-54.796,2.92e-06,122.886,1.5,0.61,9.5,0.0052,0.0,0.0,100.0,8.78,385.0,16.02,UAV
UE_000,1.1374,30.53,27.684,-55.379,1.13e-05,128.783,1.6,1.56,4.5,0.0038,0.0,0.0,100.0,9.2,105.3,13.21,UAV
UE_001,1.2572,32.535,30.018,-54.279,6.16e-06,139.625,1.39,1.8,93.1,0.0042,0.0,0.0,100.0,9.97,386.3,13.06,UAV
UE_002,0.695,32.649,29.072,-51.613,1.168e-05,135.231,1.04,0.1,24.0,0.0023,0.0,0.0,100.0,9.66,135.2,16.9,UAV
UE_003,0.9408,35.738,33.979,-51.61,1.06e-06,158.036,1.9,0.43,135.1,0.0031,0.0,0.0,100.0,11.29,460.6,18.7,UAV
UE_004,1.9581,23.49,20.919,-58.442,1.086e-05,97.45,1.87,0.14,44.1,0.0065,0.0,0.0,100.0,6.96,440.7,12.75,UAV
UE_005,1.4093,27.99,23.723,-54.212,3.24e-06,110.413,1.34,1.77,-34.1,0.0047,0.0,0.0,100.0,7.89,260.0,10.75,UAV
